,text,label
3299,Tipo do Movimento:RemessaDestinatário:Central de Arquivamento Prazo:15 dia(s),H:Arquivado
3300,Arquivado Definitivamente pacote 3396/2017,H:Arquivado
3301,Arquivado Provisoriamente,H:Suspenso
3302,Baixa Definitiva,H:Arquivado
3303,Suspensão do Prazo Prazo referente ao usuário foi alterado para 18/09/2018 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 17/08/2018 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 24/08/2018 devido à alteração da tabela de feriados,H:Ativo
3304,Documento Juntado Nº Protocolo: WFPA.19.80032844-0 Tipo da Petição: Petições Diversas Data: 19/03/2019 10:36,H:Ativo
3305,Trânsito em Julgado às partes - com Baixa transitou em julgado em 21/09/2016 para as partes,H:Arquivado
3306,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Unidade de Processamento das Execuções contra a Fazenda Pública da Comarca da Capital - UPEFAZ,H:Ativo
3307,Tipo do Movimento:Juntada - Petição Número do Documento:201806790043 - Prog Comarca de Niterói,H:Ativo
3308,Remessa a Origem Remetido (DEVOLVIDO) à Origem em - 03/08/06,H:Arquivado
3309,Guia Juntada,H:Arquivado
3310,Certidão de Publicação Expedida Relação :0084/2019 Data da Disponibilização: 18/03/2019 Data da Publicação: 19/03/2019 Número do Diário: Página:,H:Ativo
3311,Conclusos para Decisão Tit. II Tipo de local de destino: Juiz de Direito Especificação do local de destino: Cristiane Vieira,H:Ativo
3312,Arquivado Provisoriamente,H:Suspenso
3313,Certidão de Publicação Expedida Relação :0319/2018 Data da Disponibilização: 31/08/2018 Data da Publicação: 03/09/2018 Número do Diário: 2650 Página: 338/350,H:Ativo
3314,Documento Juntado,H:Arquivado
3315,AR Positivo Juntado,H:Arquivado
3316,Arquivado Definitivamente,H:Arquivado
3317,Certidão - Emissão Contingência-Excepcional Expedida (BNMP 2.0) Certidão - Emissão Contingência-Excepcional - Mandados de Prisão - (Exclusivo BNMP 2.0),H:Ativo
3318,Baixa Definitiva,H:Arquivado
3319,Ofício Expedido Ofício - Informações sobre Laudo - Crime-Jecrim-Infância,H:Suspenso
3320,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
3321,Arquivado Definitivamente (2 VOLUMES),H:Arquivado
3322,Suspensão do Prazo Prazo referente ao usuário foi alterado para 24/10/2018 devido à alteração da tabela de feriados,H:Ativo
3323,Baixa Definitiva,H:Arquivado
3324,Certidão de Publicação Expedida Relação :0856/2018 Data da Disponibilização: 25/07/2018 Data da Publicação: 26/07/2018 Número do Diário: 2623 Página: 1368/1369,H:Arquivado
3325,"Baixa Definitiva Extinto nos termos do art. 794, I, Código de Processo Civil.",H:Arquivado
3326,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
3327,Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público T.J.-Seção de Direito Publico em 25/04/14 Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
3328,Certidão de Publicação Expedida Relação :0243/2018 Data da Disponibilização: 11/05/2018 Data da Publicação: 14/05/2018 Número do Diário: Página:,H:Arquivado
3329,Tipo do Movimento:Publicado  Despacho Folhas do DJERJ.:240/246,H:Ativo
3330,Remetidos os Autos para o Anexo aguardando pagamento,H:Ativo
3331,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório do Setor de Execuções contra a FazPública,H:Ativo
3332,"Arquivado Definitivamente Sentença proferida em 27/07/2015 transitada em julgado em 17/08/2015, foi julgada improcedente a ação nos termos do artigo 269, inciso I do CPC.",H:Arquivado
3333,Certidão de Publicação Expedida Relação :0097/2019 Data da Disponibilização: 19/03/2019 Data da Publicação: 20/03/2019 Número do Diário: 2770 Página: 1497/1502,H:Ativo
3334,Arquivado Provisoriamente,H:Suspenso
3335,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
3336,"Remessa ao TRF3 processada Recurso enviado para o órgão ""Tribunal Regional Federal - 3ª Região"".",H:Ativo
3337,Conclusos para Despacho,H:Ativo
3338,Decurso de Prazo DECURSO DE PRAZO,H:Arquivado
3339,Ato ordinatório guia a disposição para retirada,H:Arquivado
3340,Arquivado Provisoriamente,H:Suspenso
3341,Certidão de Publicação Expedida Relação :0311/2015 Data da Disponibilização: 13/01/2016 Data da Publicação: 18/01/2016 Número do Diário: 2035 Página: 409/421,H:Arquivado
3342,Arquivado Provisoriamente,H:Suspenso
3343,Tipo do Movimento:Ato Ordinatório Praticado Descrição:Certifico e dou fé que as cotnrarrazões de fls. 411/ss são tempestivas.,H:Ativo
3344,Certidão Automática - Cadastro de Originário no 2º Grau – Expedida Certidão de cadastro do incidente ao 2º grau,H:Ativo
3345,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
3346,Trânsito em Julgado às partes - com Baixa,H:Arquivado
3347,Tipo do Movimento:Envio de Documento Eletrônico ,H:Ativo
3348,Suspensão do Prazo Prazo referente ao usuário foi alterado para 13/03/2019 devido à alteração da tabela de feriados,H:Ativo
3349,Suspensão do Prazo Prazo referente ao usuário foi alterado para 12/03/2019 devido à alteração da tabela de feriados,H:Ativo
3350,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:951Maço recebido pelo arquivo em:02/04/2018Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
3351,Trânsito em Julgado às partes - com Baixa,H:Arquivado
3352,Arquivado Provisoriamente,H:Suspenso
3353,Arquivado Definitivamente,H:Arquivado
3354,"Remetido ao DJE Relação: 0353/2019 Teor do ato: Certifico e dou fé haver expedido Mandado de Levantamento Judicial, conforme determinação de fls. 204/224. MLJ nº 2074/2019 Nome da pessoa autorizada a retirar: PROTTI E SOBRINHO SOCIEDADE DE ADVOGADOS Valor 77.630,60 Comprovante de Depósito: Fls.: 138 Fica intimado(a) o(a) Dr(a). FABIANO SOBRINHO a comparecer em cartório para a retirada da guia expedida. Observações: certifico ainda, que o mandado de levantamento judicial foi confeccionado no valor integral, tendo em vista que na planilha de fls. 53/73, não constam honorários. O HORÁRIO PARA RETIRADA é de segunda à sexta-feira DAS 13:00 hs às 19:00 hs. Advogados(s): Milena Pirágine (OAB 178962/SP), Fabiano Sobrinho (OAB 220534/SP), Flavio Olimpio de Azevedo (OAB 34248/SP)",H:Ativo
3355,Conclusos para Decisão,H:Arquivado
3356,Remessa do Arquivo CAIXA 4390/2017,H:Arquivado
3357,AR Positivo Juntado,H:Ativo
3358,Suspensão do Prazo Prazo referente ao usuário foi alterado para 26/02/2019 devido à alteração da tabela de feriados,H:Suspenso
3359,Ofício Juntado Juntada a petição diversa - Tipo: Ofício em Procedimento Especial da Lei Antitóxicos - Número: 80038 - Complemento: VEC informa extinção da pena privativa de liberdade pelo cumprimento (réu Fernando Henrique).,H:Arquivado
3360,Arquivado Definitivamente,H:Arquivado
3361,Conclusos para Decisão,H:Ativo
3362,Arquivado Definitivamente REMETIDO OS AUTOS AO ARQUIVO GERAL - RECALL - CAIXA N. 2.511/2017,H:Arquivado
3363,Petição Juntada Nº Protocolo: WFPA.18.70475788-2 Tipo da Petição: Petições Diversas Data: 21/11/2018 17:22,H:Ativo
3364,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Arquivado
3365,Certidão de Publicação Expedida Relação :0272/2016 Data da Disponibilização: 17/10/2016 Data da Publicação: 18/10/2016 Número do Diário: Página:,H:Arquivado
3366,Apensado ao processo Apensado ao processo 1033148-86.2017.8.26.0002 - Classe: Procedimento Comum - Assunto principal: Interpretação / Revisão de Contrato,H:Ativo
3367,Trânsito em Julgado às partes TJ em 12/04/2018,H:Ativo
3368,"Arquivado Definitivamente 1,2,3 +1 apenso - cx 6259/16",H:Arquivado
3369,Arquivado Definitivamente - Processo Findo com Condenação,H:Arquivado
3370,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados,H:Arquivado
3371,Arquivado Definitivamente PACOTE 4840/2017,H:Arquivado
3372,Arquivado Definitivamente,H:Arquivado
3373,Autos no Prazo Prazo 17/04,H:Ativo
3374,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
3375,Certidão de Publicação Expedida Relação :0434/2017 Data da Disponibilização: 16/10/2017 Data da Publicação: 17/10/2017 Número do Diário: 2450 Página: 3544,H:Arquivado
3376,Certidão de Publicação Expedida Relação :0119/2019 Data da Disponibilização: 29/03/2019 Data da Publicação: 01/04/2019 Número do Diário: 2778 Página: 1124-1175,H:Ativo
3377,Arquivado Definitivamente Remessa ao Arquivo CX 9351/2018,H:Arquivado
3378,Certidão de Publicação Expedida Relação :0426/2018 Data da Disponibilização: 27/09/2018 Data da Publicação: 28/09/2018 Número do Diário: 2668 Página: 1217/1219,H:Ativo
3379,Contrarrazões Juntada Juntada a petição diversa - Tipo: Contrarrazões de Apelação em Embargos à Execução - Número: 80002 - Protocolo: FSCB14000495753,H:Ativo
3380,Certidão de Publicação Expedida Relação :1518/2018 Data da Disponibilização: 18/12/2018 Data da Publicação: 19/12/2018 Número do Diário: 2720 Página: 1895/1899,H:Ativo
3381,Arquivado Provisoriamente,H:Suspenso
3382,Contrarrazões Juntada Nº Protocolo: WARQ.18.70149871-1 Tipo da Petição: Contrarrazões de Apelação Data: 30/10/2018 16:28,H:Ativo
3383,"Pedido de Extinção - Obrigação Satisfeita (art. 924, II, do CPC) Juntada a petição diversa - Tipo: Pedido de Extinção (art. 924, II, do CPC) em Execução Fiscal - Número: 80005 - Protocolo: FJMJ19010918536 - Complemento: Petição do Exequente - Pedido de Extinção (art. 924, II, do CPC)",H:Ativo
3384,Arquivado Definitivamente,H:Arquivado
3385,Arquivado Definitivamente,H:Arquivado
3386,Ofício Requisitório - Comunicação - Protocolo Eletrônico - DEPRE,H:Arquivado
3387,Juntada A Petição De Solicitação De Habilitação (Requer Juntada),H:Ativo
3388,Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
3389,Enviado Para Advogado,H:Ativo
3390,"Tipo do Movimento:Ato Ordinatório Praticado Descrição:Certifico que o advogado com OAB/RJ-142712 retirou o Alvará 106/2019, de fls 137, em 13/02/2019. Certifico ainda que o mesmo retirou os alvarás 122/2019 e 123/2019, de fls 140-141, na data de hoje.",H:Ativo
3391,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
3392,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados Processo Arquivado no Pacote Nº 3295/03,H:Arquivado
3393,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
3394,Tema 7 - IRDR - PIQ - Inclusão - Gratificações,H:Ativo
3395,Arquivados Os Autos Definitivamente,H:Ativo
3396,Arquivado Provisoriamente,H:Suspenso
3397,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
3398,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum - Número: 80013 - Protocolo: FJMJ17018145415,H:Arquivado
3399,Trânsito em Julgado às partes - com Baixa,H:Arquivado
3400,Decisão,H:Arquivado
3401,Mudança de Classe Processual,H:Arquivado
3402,Serventuário,H:Ativo
3403,Ofício Expedido Ofício - Transferência de Valores - Banco do Brasil,H:Ativo
3404,Tipo do Movimento:Início da Execução ,H:Ativo
3405,Arquivado Provisoriamente Processo Suspenso Arquivado no maço: 2434/2017 - Recall - GS - 1 F. 9001971214461,H:Suspenso
3406,Arquivado Definitivamente no Arquivo Geral Arquivado no Pacote nº 2829/2014,H:Arquivado
3407,Arquivado Provisoriamente Cx. 4641/2018 - 1° vol:9001971607837; 2° vol: 9001971607836,H:Suspenso
3408,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
3409,Ofício Juntado,H:Ativo
3410,Termo Expedido Termo - Penhora e Depósito,H:Ativo
3411,Arquivado Definitivamente,H:Arquivado
3412,Termo de Ciência Juntado,H:Ativo
3413,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 9ª Vara de Fazenda Pública,H:Ativo
3414,Arquivamento Provisório - Cumprimento de Sentença Digital Aquivo Provisório do Cartório.,H:Suspenso
3415,Pedido de Homologação de Acordo Juntado Nº Protocolo: WNSO.18.70147034-5 Tipo da Petição: Pedido de Homologação de Acordo Data: 11/12/2018 11:26,H:Suspenso
3416,Decurso de Prazo Certidão - Decurso de prazo,H:Ativo
3417,Conclusos para Despacho,H:Ativo
3418,Arquivado Provisoriamente,H:Suspenso
3419,Incidente Processual Instaurado Seq.: 04 - Requisição de Pequeno Valor,H:Ativo
3420,Arquivado Provisoriamente - Execução Frustrada,H:Suspenso
3421,Arquivado Definitivamente,H:Arquivado
3422,Certidão de Cartório Expedida Certidão de Cartório - certidão de extinção e arquivamento,H:Arquivado
3423,Baixa Definitiva,H:Arquivado
3424,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
3425,Expedição de documento Certidão - arquivamento,H:Arquivado
3426,Arquivado Definitivamente,H:Arquivado
3427,Arquivado Provisoriamente,H:Suspenso
3428,"Recebidos os Autos do Advogado RUA MARIA PAULA, 123 ( CONTROLE 376/16 3º ) Tipo de local de destino: Cartório Especificação do local de destino: Cartório do Setor de Execuções contra a FazPública",H:Ativo
3429,"Recebido pelo Distribuidor (movimentação exclusiva do distribuidor) Para remessa destes autos ao Juízo de Direito da Comarca de Cascavel - PR, com urgência, em cumprimento à decisão monocrática do Min. Relator.",H:Ativo
3430,Arquivado Definitivamente,H:Arquivado
3431,Arquivado Provisoriamente - Execução Frustrada Arquivado no Pacote nº 2164/2018 em 31/08/2018 Recall F9001971533659-1º vol Recall F9001971533658-2º vol,H:Suspenso
3432,Arquivado Definitivamente,H:Arquivado
3433,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:2094Maço recebido pelo arquivo em:16/05/2016Local de arquivamento:Arquivo Regional de Rio Bonito,H:Arquivado
3434,Petição Juntada Nº Protocolo: WFPA.17.80025210-8 Tipo da Petição: Petição Intermediária Data: 05/04/2017 18:47,H:Ativo
3435,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
3436,Trânsito em Julgado às partes - com Baixa,H:Arquivado
3437,Tipo do Movimento:Conclusão ao Juiz Juiz:MARISA SIMOES MATTOS PASSOS,H:Ativo
3438,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
3439,Decisão,H:Ativo
3440,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:2577Maço recebido pelo arquivo em:26/10/2018Local de arquivamento:Arquivo Regional de Itaipava,H:Arquivado
3441,Certidão de Publicação Expedida Relação :0017/2019 Data da Disponibilização: 28/02/2019 Data da Publicação: 01/03/2019 Número do Diário: 2759 Página: 2726/2728,H:Ativo
3442,Certidão de Objeto e Pé Expedida Certidão - Objeto e Pé - Cível,H:Suspenso
3443,Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
3444,Suspensão do Prazo Prazo referente à movimentação foi alterado para 19/02/2018 devido à alteração da tabela de feriados Prazo referente à movimentação foi alterado para 21/06/2018 devido à alteração da tabela de feriados,H:Arquivado
3445,Arquivado Definitivamente,H:Arquivado
3446,Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público CONTROLE: 3376/13 ( 1º E 2º VOLUMES) Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
3447,Documento Juntado Nº Protocolo: WFPA.19.80033448-3 Tipo da Petição: Petições Diversas Data: 20/03/2019 07:22,H:Ativo
3448,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
